customer_id,tenure,city_tier,preferred_payment_mode,prefered_order_cat,satisfaction_score,complain,order_count,day_since_last_order,cashback_amount,churn
51694,2.0,1,Credit Card,Fashion,4,1,2,8.0,251.63,0
51695,5.0,1,UPI,Laptop & Accessory,2,0,1,9.0,151.67,0
51696,1.0,2,Debit Card,Mobile Phone,4,1,1,1.0,233.65,0
51697,0.0,3,Credit Card,Mobile Phone,4,1,3,11.0,218.37,0
51698,1.0,3,Credit Card,Mobile Phone,3,0,2,2.0,197.05,0
51699,33.0,1,Credit Card,Fashion,5,0,3,1.0,224.52,0
51700,8.0,3,Credit Card,Mobile Phone,5,1,3,2.0,129.63,1
51701,34.0,1,Credit Card,Laptop & Accessory,4,1,3,18.0,136.29,0
51702,6.0,1,Debit Card,Laptop & Accessory,4,0,3,12.0,170.47,0
51703,4.0,3,E wallet,Mobile Phone,3,0,1,15.0,216.48,0
51704,7.0,1,Debit Card,Fashion,5,0,1,0.0,200.88,0
51705,6.0,1,Credit Card,Mobile Phone,5,0,2,1.0,168.93,0
51706,1.0,1,Credit Card,Mobile Phone,4,0,1,6.0,161.06,0
51707,10.0,1,E wallet,Fashion,2,1,1,8.0,190.9,0
51708,2.0,2,Credit Card,Mobile Phone,4,0,3,4.0,214.77,0
51709,10.0,1,E wallet,Others,3,0,5,2.0,233.02,0
51710,11.0,1,Debit Card,Laptop & Accessory,2,0,2,2.0,100.72,0
51711,2.0,1,Credit Card,Grocery,4,0,1,4.0,131.95,0
51712,1.0,3,E wallet,Laptop & Accessory,5,1,2,0.0,154.63,1
51713,15.0,3,UPI,Mobile Phone,2,0,3,6.0,235.28,0
51714,6.0,1,Credit Card,Mobile Phone,2,0,4,4.0,168.95,0
51715,1.0,3,Debit Card,Laptop & Accessory,2,1,2,4.0,74.02,1
51716,53.0,2,Debit Card,Others,5,1,1,1.0,192.55,0
51717,1.0,1,Debit Card,Laptop & Accessory,4,0,8,1.0,140.24,1
51718,12.0,1,Credit Card,Fashion,4,0,1,1.0,144.44,0
51719,41.0,1,Debit Card,Fashion,3,1,4,12.0,103.72,0
51720,3.0,2,COD,Laptop & Accessory,3,0,4,10.0,162.7,1
51721,2.0,1,UPI,Others,3,1,2,4.0,137.57,0
51722,1.0,1,Debit Card,Mobile Phone,2,0,4,2.0,96.42,0
51723,4.0,1,Credit Card,Grocery,4,1,3,7.0,231.91,0
51724,1.0,3,E wallet,Fashion,3,1,3,1.0,175.92,0
51725,12.0,1,Debit Card,Fashion,3,0,6,8.0,185.13,1
51726,1.0,3,Credit Card,Laptop & Accessory,4,0,3,8.0,98.68,0
51727,7.0,3,Credit Card,Fashion,2,1,1,2.0,149.4,1
51728,57.0,1,Debit Card,Laptop & Accessory,3,0,1,3.0,200.49,0
51729,17.0,1,Credit Card,Mobile Phone,2,0,1,5.0,70.91,0
51730,10.0,1,COD,Laptop & Accessory,4,1,1,1.0,191.4,0
51731,4.0,3,Debit Card,Laptop & Accessory,3,0,3,2.0,201.28,0
51732,10.0,1,Credit Card,Laptop & Accessory,3,0,7,5.0,195.63,0
51733,7.0,1,Debit Card,Grocery,4,0,2,4.0,191.78,0
51734,6.0,1,UPI,Mobile Phone,4,0,2,3.0,158.97,0
51735,1.0,1,UPI,Fashion,3,0,3,1.0,132.08,0
51736,22.0,3,Debit Card,Grocery,1,0,3,4.0,79.75,0
51737,6.0,2,UPI,Fashion,5,0,3,2.0,246.77,1
51738,2.0,3,Debit Card,Laptop & Accessory,1,0,1,1.0,187.21,0
51739,5.0,1,Debit Card,Mobile Phone,4,0,1,2.0,109.93,0
51740,5.0,1,Credit Card,Others,5,1,4,1.0,172.24,0
51741,18.0,3,Debit Card,Laptop & Accessory,3,0,3,2.0,153.32,0
51742,13.0,1,Credit Card,Mobile Phone,1,0,4,17.0,204.76,0
51743,15.0,3,Credit Card,Mobile Phone,2,1,3,14.0,164.1,0
51744,0.0,1,Debit Card,Mobile Phone,3,0,3,5.0,126.25,1
51745,5.0,1,Debit Card,Others,3,0,5,7.0,236.84,0
51746,7.0,2,Credit Card,Laptop & Accessory,3,0,1,2.0,190.49,0
51747,0.0,3,Debit Card,Laptop & Accessory,4,0,3,7.0,253.31,0
51748,3.0,3,Debit Card,Others,5,0,2,9.0,150.6,0
51749,14.0,1,Debit Card,Fashion,3,1,1,8.0,234.3,0
51750,1.0,1,E wallet,Laptop & Accessory,4,0,1,1.0,157.2,0
51751,8.0,1,UPI,Laptop & Accessory,2,1,2,9.0,156.48,1
51752,2.0,1,Debit Card,Grocery,3,0,4,8.0,162.37,0
51753,0.0,2,Debit Card,Laptop & Accessory,2,0,10,6.0,201.66,0
51754,3.0,1,Credit Card,Mobile Phone,4,0,7,9.0,181.13,0
51755,37.0,3,COD,Laptop & Accessory,5,1,2,9.0,191.26,0
51756,16.0,1,Debit Card,Others,5,0,1,4.0,95.29,0
51757,32.0,3,UPI,Fashion,3,1,4,6.0,137.76,0
51758,7.0,1,Credit Card,Mobile Phone,2,0,4,2.0,240.11,0
51759,1.0,1,COD,Fashion,3,1,1,1.0,237.84,0
51760,8.0,3,Debit Card,Grocery,3,0,3,4.0,116.3,0
51761,6.0,1,COD,Others,1,0,3,4.0,216.43,0
51762,19.0,3,Credit Card,Fashion,2,1,2,8.0,172.26,0
51763,1.0,3,COD,Grocery,2,1,3,1.0,160.44,0
51764,7.0,2,Credit Card,Mobile Phone,1,0,4,9.0,126.79,0
51765,2.0,1,Credit Card,Mobile Phone,1,0,2,8.0,84.08,0
51766,4.0,1,E wallet,Fashion,4,0,5,7.0,123.38,0
51767,13.0,1,E wallet,Fashion,4,0,3,1.0,169.5,0
51768,6.0,1,Credit Card,Grocery,5,0,6,2.0,174.23,0
51769,5.0,1,Credit Card,Laptop & Accessory,3,0,3,3.0,222.66,0
51770,5.0,1,E wallet,Fashion,3,0,2,0.0,186.92,0
51771,6.0,1,UPI,Fashion,1,0,1,1.0,128.28,0
51772,15.0,1,Debit Card,Fashion,2,0,1,5.0,124.17,0
51773,22.0,1,Credit Card,Laptop & Accessory,4,0,2,4.0,231.1,0
51774,31.0,1,UPI,Fashion,2,1,3,15.0,211.54,0
51775,15.0,1,Credit Card,Laptop & Accessory,4,0,1,1.0,165.86,0
51776,4.0,2,E wallet,Fashion,4,0,5,4.0,202.84,0
51777,12.0,1,UPI,Mobile Phone,4,0,2,0.0,218.3,0
51778,6.0,1,E wallet,Mobile Phone,4,0,1,4.0,89.89,0
51779,3.0,1,E wallet,Fashion,4,0,1,1.0,137.07,0
51780,18.0,3,COD,Others,3,0,5,0.0,143.01,0
51781,0.0,1,UPI,Laptop & Accessory,4,0,4,3.0,121.03,0
51782,23.0,1,E wallet,Fashion,3,0,2,2.0,149.24,0
51783,6.0,3,Debit Card,Laptop & Accessory,2,0,4,3.0,198.59,0
51784,10.0,3,Debit Card,Grocery,2,0,3,0.0,149.01,0
51785,11.0,1,Credit Card,Mobile Phone,3,0,2,0.0,223.43,0
51786,23.0,1,E wallet,Mobile Phone,1,1,5,0.0,154.89,0
51787,10.0,1,Debit Card,Fashion,5,0,1,1.0,176.99,0
51788,10.0,1,Debit Card,Mobile Phone,3,1,2,3.0,138.85,0
51789,1.0,3,Debit Card,Laptop & Accessory,1,0,6,3.0,162.16,1
51790,7.0,1,E wallet,Others,3,1,3,2.0,153.38,0
51791,2.0,3,UPI,Mobile Phone,5,0,5,1.0,166.83,0
51792,13.0,1,UPI,Fashion,3,0,2,10.0,113.72,0
51793,7.0,3,Debit Card,Fashion,3,0,4,5.0,92.08,0
51794,11.0,1,Debit Card,Grocery,3,0,3,5.0,89.4,0
51795,0.0,1,Credit Card,Laptop & Accessory,4,0,6,2.0,206.23,0
51796,1.0,1,Debit Card,Laptop & Accessory,4,0,6,11.0,151.79,0
51797,13.0,1,Credit Card,Mobile Phone,4,0,3,2.0,200.44,0
51798,1.0,1,Debit Card,Mobile Phone,4,0,2,5.0,147.05,0
51799,1.0,3,Debit Card,Laptop & Accessory,1,1,2,13.0,163.55,0
51800,0.0,1,Credit Card,Fashion,1,1,2,26.0,212.46,1
51801,31.0,2,Debit Card,Laptop & Accessory,5,0,6,1.0,230.26,0
51802,13.0,1,Debit Card,Fashion,3,1,2,10.0,214.04,1
51803,4.0,1,Credit Card,Fashion,3,0,6,6.0,149.14,0
51804,4.0,3,Debit Card,Laptop & Accessory,4,1,3,0.0,71.55,1
51805,4.0,1,Credit Card,Laptop & Accessory,4,1,2,1.0,99.15,1
51806,15.0,1,Debit Card,Fashion,3,0,3,4.0,184.54,0
51807,11.0,1,Credit Card,Fashion,2,0,4,4.0,139.4,0
51808,2.0,1,COD,Fashion,1,0,5,8.0,112.62,0
51809,2.0,3,Credit Card,Laptop & Accessory,4,1,4,3.0,200.34,0
51810,1.0,2,Credit Card,Others,2,1,1,6.0,281.69,0
51811,11.0,1,UPI,Fashion,3,0,3,27.0,173.17,1
51812,14.0,3,Debit Card,Laptop & Accessory,4,0,2,15.0,124.82,0
51813,3.0,1,Debit Card,Mobile Phone,5,0,1,4.0,166.18,0
51814,0.0,1,Debit Card,Fashion,5,1,4,7.0,121.76,0
51815,1.0,3,Credit Card,Laptop & Accessory,5,0,1,2.0,178.0,0
51816,34.0,1,Credit Card,Grocery,3,0,4,8.0,224.06,0
51817,4.0,3,Debit Card,Fashion,5,0,2,5.0,186.69,0
51818,15.0,2,UPI,Laptop & Accessory,4,1,3,3.0,168.27,0
51819,10.0,3,Debit Card,Grocery,5,1,4,3.0,189.28,1
51820,5.0,3,UPI,Mobile Phone,1,0,4,3.0,112.25,1
51821,2.0,1,UPI,Mobile Phone,1,0,2,5.0,207.41,0
51822,1.0,1,COD,Fashion,3,1,4,6.0,171.39,0
51823,10.0,1,E wallet,Fashion,5,0,3,3.0,188.25,0
51824,15.0,2,Debit Card,Mobile Phone,3,0,1,10.0,207.76,0
51825,10.0,1,E wallet,Laptop & Accessory,5,0,5,15.0,159.23,0
51826,8.0,1,Debit Card,Mobile Phone,2,0,5,6.0,200.67,0
51827,0.0,1,UPI,Mobile Phone,1,0,2,1.0,203.57,0
51828,35.0,3,Debit Card,Fashion,4,0,8,1.0,175.42,0
51829,16.0,2,Debit Card,Mobile Phone,4,0,3,37.0,250.38,0
51830,3.0,1,UPI,Mobile Phone,3,1,3,4.0,112.71,0
51831,39.0,1,Debit Card,Mobile Phone,5,0,2,5.0,200.57,0
51832,9.0,1,Debit Card,Mobile Phone,5,1,4,4.0,98.92,0
51833,9.0,1,Credit Card,Laptop & Accessory,3,1,4,5.0,146.3,0
51834,14.0,1,E wallet,Laptop & Accessory,5,1,5,3.0,172.12,0
51835,17.0,3,Credit Card,Mobile Phone,3,0,7,10.0,133.92,0
51836,11.0,3,Credit Card,Laptop & Accessory,4,0,3,2.0,208.81,0
51837,1.0,1,UPI,Laptop & Accessory,2,0,3,26.0,254.82,1
51838,4.0,1,Debit Card,Laptop & Accessory,3,0,6,5.0,242.73,1
51839,26.0,1,Credit Card,Laptop & Accessory,3,1,4,0.0,171.52,0
51840,3.0,1,E wallet,Laptop & Accessory,3,0,3,3.0,260.95,0
51841,5.0,1,Credit Card,Laptop & Accessory,2,1,1,3.0,158.53,0
51842,6.0,1,Credit Card,Laptop & Accessory,3,0,5,14.0,234.5,0
51843,6.0,1,Debit Card,Laptop & Accessory,3,1,6,2.0,129.46,0
51844,9.0,2,Debit Card,Laptop & Accessory,2,0,1,3.0,75.44,0
51845,29.0,2,Debit Card,Laptop & Accessory,2,0,3,6.0,195.33,0
51846,3.0,1,Debit Card,Fashion,1,0,1,0.0,206.97,0
51847,1.0,1,Debit Card,Laptop & Accessory,1,1,4,1.0,249.2,0
51848,2.0,3,Credit Card,Fashion,3,0,1,5.0,220.88,0
51849,22.0,3,Debit Card,Laptop & Accessory,2,0,7,1.0,209.57,0
51850,10.0,1,E wallet,Laptop & Accessory,5,1,4,2.0,240.61,0
51851,3.0,1,UPI,Mobile Phone,2,0,3,3.0,102.08,0
51852,17.0,1,Debit Card,Mobile Phone,1,0,1,1.0,167.68,1
51853,20.0,1,Credit Card,Laptop & Accessory,3,1,1,2.0,186.57,0
51854,19.0,1,COD,Laptop & Accessory,2,0,4,1.0,195.36,0
51855,25.0,1,Credit Card,Laptop & Accessory,1,0,3,7.0,199.69,0
51856,3.0,1,COD,Fashion,4,0,1,1.0,161.88,0
51857,14.0,1,Debit Card,Laptop & Accessory,4,1,5,8.0,211.05,0
51858,6.0,1,UPI,Laptop & Accessory,1,1,2,1.0,249.57,0
51859,18.0,3,Credit Card,Fashion,3,0,2,0.0,143.26,0
51860,13.0,1,Debit Card,Laptop & Accessory,1,1,2,11.0,48.01,0
51861,15.0,2,COD,Laptop & Accessory,3,0,1,6.0,303.84,0
51862,11.0,1,COD,Laptop & Accessory,3,0,1,1.0,149.33,0
51863,2.0,1,Debit Card,Laptop & Accessory,5,1,3,2.0,130.75,0
51864,8.0,1,COD,Laptop & Accessory,4,0,4,1.0,84.01,0
51865,42.0,1,Debit Card,Others,5,0,1,7.0,184.89,0
51866,28.0,1,Credit Card,Grocery,2,0,1,0.0,174.46,0
51867,0.0,1,Debit Card,Mobile Phone,3,1,3,16.0,258.83,1
51868,2.0,1,Debit Card,Mobile Phone,1,0,3,2.0,169.3,1
51869,1.0,2,E wallet,Mobile Phone,5,0,1,2.0,233.53,0
51870,13.0,1,Debit Card,Mobile Phone,3,1,1,8.0,165.51,0
51871,17.0,2,Debit Card,Fashion,1,1,3,2.0,120.15,0
51872,2.0,1,Credit Card,Mobile Phone,3,0,3,4.0,127.76,1
51873,7.0,1,Debit Card,Laptop & Accessory,3,0,5,3.0,175.01,0
51874,18.0,1,Credit Card,Laptop & Accessory,4,0,6,5.0,148.47,0
51875,13.0,2,Debit Card,Grocery,2,1,3,1.0,136.73,0
51876,8.0,3,E wallet,Laptop & Accessory,4,0,3,2.0,218.86,0
51877,9.0,3,Debit Card,Grocery,4,1,4,12.0,123.76,0
51878,7.0,1,Debit Card,Fashion,4,1,3,19.0,150.48,0
51879,4.0,3,Debit Card,Mobile Phone,5,1,3,1.0,226.98,0
51880,8.0,1,Credit Card,Laptop & Accessory,1,0,1,5.0,186.17,0
51881,12.0,3,Debit Card,Laptop & Accessory,3,1,2,3.0,200.71,0
51882,21.0,1,Credit Card,Mobile Phone,3,0,2,2.0,313.62,0
51883,10.0,1,Debit Card,Fashion,1,0,1,0.0,124.32,0
51884,14.0,1,UPI,Fashion,5,0,2,1.0,99.47,0
51885,2.0,1,Debit Card,Mobile Phone,4,0,2,1.0,254.14,0
51886,6.0,2,E wallet,Laptop & Accessory,3,0,3,3.0,148.04,0
51887,0.0,3,Debit Card,Fashion,3,0,2,6.0,204.46,0
51888,3.0,1,Debit Card,Grocery,5,0,1,4.0,194.19,0
51889,13.0,2,Debit Card,Grocery,3,0,2,3.0,177.65,0
51890,48.0,2,Debit Card,Mobile Phone,3,0,4,5.0,172.11,0
51891,1.0,1,Credit Card,Laptop & Accessory,5,0,1,3.0,203.84,0
51892,5.0,1,COD,Laptop & Accessory,1,0,4,2.0,217.19,0
51893,16.0,1,Debit Card,Mobile Phone,4,1,6,19.0,137.06,0
51894,2.0,1,Credit Card,Fashion,4,0,3,9.0,223.25,0
51895,8.0,1,Debit Card,Mobile Phone,5,1,2,1.0,175.16,0
51896,13.0,1,Debit Card,Mobile Phone,1,0,1,5.0,241.55,0
51897,10.0,1,Debit Card,Grocery,5,0,3,27.0,130.4,0
51898,2.0,1,UPI,Laptop & Accessory,1,0,1,5.0,205.64,0
51899,4.0,3,Debit Card,Grocery,3,0,6,1.0,193.11,0
51900,15.0,1,E wallet,Laptop & Accessory,1,0,6,6.0,194.41,0
51901,8.0,1,Debit Card,Laptop & Accessory,1,0,1,1.0,192.15,0
51902,0.0,1,Debit Card,Grocery,5,0,1,9.0,128.64,0
51903,14.0,1,Credit Card,Others,4,0,4,4.0,195.58,0
51904,0.0,1,Debit Card,Fashion,3,0,1,2.0,158.0,0
51905,14.0,1,Debit Card,Fashion,2,0,4,2.0,153.36,0
51906,2.0,1,Debit Card,Grocery,3,0,3,6.0,82.46,1
51907,32.0,1,Debit Card,Mobile Phone,3,0,2,1.0,162.56,0
51908,5.0,1,E wallet,Fashion,3,0,1,12.0,228.95,0
51909,4.0,1,Debit Card,Laptop & Accessory,4,1,1,1.0,152.11,0
51910,2.0,2,E wallet,Laptop & Accessory,4,1,1,3.0,178.51,0
51911,4.0,1,Debit Card,Mobile Phone,3,0,3,7.0,110.27,0
51912,21.0,1,UPI,Fashion,3,1,2,8.0,105.91,1
51913,56.0,1,Credit Card,Mobile Phone,4,0,2,1.0,194.88,0
51914,5.0,3,Debit Card,Mobile Phone,2,0,1,2.0,146.84,1
51915,6.0,1,COD,Others,5,1,3,2.0,184.23,0
51916,13.0,2,Debit Card,Mobile Phone,5,0,4,12.0,257.45,0
51917,22.0,2,Credit Card,Others,3,1,7,3.0,225.11,0
51918,9.0,1,Credit Card,Grocery,2,0,6,12.0,88.72,1
51919,5.0,1,Debit Card,Fashion,3,1,4,10.0,139.77,0
51920,5.0,1,COD,Laptop & Accessory,2,0,3,0.0,198.01,0
51921,12.0,1,E wallet,Laptop & Accessory,4,1,3,6.0,261.97,1
51922,0.0,1,E wallet,Mobile Phone,3,0,7,11.0,167.33,0
51923,10.0,1,COD,Fashion,3,0,3,2.0,182.95,0
51924,4.0,1,Credit Card,Mobile Phone,5,0,4,3.0,92.99,1
51925,16.0,1,Debit Card,Fashion,3,0,5,1.0,132.88,0
51926,1.0,3,E wallet,Fashion,4,0,2,4.0,167.53,0
51927,9.0,1,Debit Card,Laptop & Accessory,4,0,3,2.0,150.68,0
51928,7.0,3,Debit Card,Fashion,3,0,5,6.0,179.63,0
51929,10.0,3,Credit Card,Laptop & Accessory,2,0,5,1.0,171.73,0
51930,1.0,3,UPI,Laptop & Accessory,4,0,1,4.0,191.44,0
51931,9.0,3,Debit Card,Laptop & Accessory,4,1,2,3.0,176.09,0
51932,8.0,1,E wallet,Laptop & Accessory,2,1,5,3.0,198.61,0
51933,8.0,1,Credit Card,Grocery,2,0,2,1.0,198.13,0
51934,9.0,1,Debit Card,Mobile Phone,4,0,2,6.0,181.77,0
51935,11.0,1,E wallet,Mobile Phone,5,0,4,1.0,182.5,0
51936,16.0,3,COD,Fashion,5,0,1,12.0,160.53,0
51937,3.0,3,Debit Card,Fashion,4,0,3,5.0,181.55,0
51938,17.0,1,Debit Card,Mobile Phone,5,0,1,20.0,130.54,0
51939,7.0,1,Debit Card,Grocery,3,0,1,12.0,215.11,0
51940,1.0,1,E wallet,Mobile Phone,1,0,5,1.0,273.99,1
51941,1.0,1,Debit Card,Fashion,3,0,3,8.0,240.19,0
51942,4.0,1,Debit Card,Fashion,5,0,3,1.0,186.09,1
51943,15.0,1,E wallet,Laptop & Accessory,5,0,3,14.0,142.9,0
51944,12.0,3,Credit Card,Mobile Phone,1,0,5,6.0,173.04,0
51945,16.0,1,Debit Card,Grocery,3,0,2,1.0,164.42,0
51946,7.0,3,UPI,Grocery,1,1,1,1.0,325.0,1
51947,6.0,1,UPI,Laptop & Accessory,4,0,1,7.0,110.26,0
51948,2.0,3,UPI,Laptop & Accessory,3,1,3,5.0,160.93,1
51949,4.0,1,Debit Card,Mobile Phone,5,0,3,1.0,202.26,0
51950,6.0,3,UPI,Laptop & Accessory,1,0,2,3.0,146.89,0
51951,1.0,2,E wallet,Laptop & Accessory,4,0,4,9.0,228.42,0
51952,2.0,1,Debit Card,Laptop & Accessory,3,1,6,1.0,224.67,0
51953,9.0,1,Credit Card,Laptop & Accessory,3,1,5,0.0,171.87,0
51954,13.0,3,Debit Card,Mobile Phone,3,0,1,1.0,196.7,0
51955,61.0,1,E wallet,Fashion,3,1,6,1.0,218.81,0
51956,27.0,1,E wallet,Laptop & Accessory,3,0,2,5.0,221.61,0
51957,10.0,1,E wallet,Mobile Phone,4,1,3,2.0,180.45,0
51958,5.0,2,Debit Card,Mobile Phone,4,0,6,1.0,254.86,0
51959,10.0,3,Credit Card,Fashion,1,0,3,3.0,231.61,1
51960,15.0,1,Debit Card,Mobile Phone,4,0,3,4.0,180.88,0
51961,1.0,1,UPI,Laptop & Accessory,4,1,1,2.0,203.32,0
51962,5.0,3,Credit Card,Grocery,1,0,7,4.0,113.55,0
51963,18.0,2,Debit Card,Grocery,4,0,3,12.0,49.17,0
51964,5.0,3,Debit Card,Mobile Phone,5,1,2,3.0,199.44,1
51965,8.0,1,Credit Card,Laptop & Accessory,5,0,2,14.0,242.33,0
51966,9.0,1,Credit Card,Laptop & Accessory,1,0,2,10.0,136.15,1
51967,2.0,1,E wallet,Laptop & Accessory,4,0,1,0.0,247.78,0
51968,4.0,2,Debit Card,Laptop & Accessory,4,0,1,6.0,165.39,0
51969,4.0,1,Credit Card,Laptop & Accessory,3,0,2,2.0,118.78,0
51970,0.0,1,Debit Card,Laptop & Accessory,3,0,5,1.0,175.9,0
51971,0.0,1,Credit Card,Laptop & Accessory,3,0,1,7.0,107.7,0
51972,18.0,1,COD,Fashion,3,0,6,7.0,234.65,0
51973,3.0,3,Credit Card,Fashion,3,1,1,6.0,194.93,0
51974,7.0,1,Debit Card,Laptop & Accessory,2,0,1,0.0,123.39,0
51975,4.0,2,COD,Others,3,0,5,4.0,166.22,0
51976,28.0,3,Debit Card,Fashion,3,0,1,5.0,234.15,0
51977,3.0,1,E wallet,Laptop & Accessory,2,0,3,17.0,183.07,0
51978,6.0,2,Credit Card,Laptop & Accessory,3,0,4,8.0,174.36,0
51979,21.0,3,Debit Card,Laptop & Accessory,5,0,4,2.0,130.59,0
51980,18.0,3,Debit Card,Fashion,2,0,1,5.0,251.39,0
51981,2.0,1,Debit Card,Laptop & Accessory,4,0,2,11.0,139.21,0
51982,16.0,1,UPI,Laptop & Accessory,3,1,4,8.0,155.9,0
51983,6.0,1,UPI,Mobile Phone,2,0,3,3.0,77.11,0
51984,7.0,2,Credit Card,Fashion,5,0,2,13.0,155.16,1
51985,1.0,2,Debit Card,Laptop & Accessory,4,0,5,18.0,151.13,0
51986,1.0,2,UPI,Mobile Phone,2,0,2,7.0,137.73,0
51987,13.0,1,Credit Card,Laptop & Accessory,4,0,2,1.0,177.62,0
51988,7.0,1,Credit Card,Mobile Phone,2,0,2,7.0,171.87,1
51989,6.0,1,Credit Card,Laptop & Accessory,5,0,3,3.0,187.56,0
51990,13.0,1,Debit Card,Mobile Phone,2,0,4,1.0,221.69,0
51991,15.0,2,Credit Card,Mobile Phone,5,0,3,1.0,180.17,0
51992,2.0,1,Credit Card,Laptop & Accessory,2,0,3,1.0,172.21,0
51993,9.0,1,Credit Card,Laptop & Accessory,4,0,1,3.0,150.9,0
51994,1.0,1,UPI,Laptop & Accessory,5,0,1,4.0,138.88,0
51995,14.0,1,Debit Card,Laptop & Accessory,3,0,5,6.0,261.93,0
51996,11.0,1,Credit Card,Laptop & Accessory,1,1,6,10.0,178.21,0
51997,31.0,1,Debit Card,Laptop & Accessory,4,0,3,1.0,182.72,0
51998,1.0,1,E wallet,Laptop & Accessory,2,0,1,2.0,246.34,0
51999,1.0,1,Debit Card,Laptop & Accessory,4,0,3,0.0,115.15,0
52000,3.0,1,Debit Card,Grocery,4,0,4,5.0,223.69,0
52001,3.0,2,E wallet,Grocery,3,1,4,0.0,167.64,1
52002,3.0,1,Debit Card,Laptop & Accessory,4,0,3,0.0,151.6,0
52003,24.0,2,Credit Card,Mobile Phone,2,0,5,5.0,175.68,0
52004,3.0,2,COD,Others,5,1,2,1.0,206.99,0
52005,3.0,1,Credit Card,Mobile Phone,3,0,1,5.0,186.85,0
52006,14.0,3,Debit Card,Grocery,4,1,3,2.0,154.56,0
52007,6.0,1,Debit Card,Fashion,3,0,3,2.0,247.79,0
52008,15.0,2,E wallet,Others,4,1,4,7.0,171.34,0
52009,1.0,3,Debit Card,Laptop & Accessory,1,0,3,7.0,78.86,0
52010,7.0,3,E wallet,Laptop & Accessory,3,0,1,0.0,146.52,0
52011,0.0,1,E wallet,Laptop & Accessory,1,0,6,6.0,157.99,0
52012,1.0,1,Credit Card,Mobile Phone,3,0,1,15.0,161.71,0
52013,24.0,1,E wallet,Mobile Phone,3,1,4,3.0,186.21,0
52014,1.0,1,Debit Card,Laptop & Accessory,3,1,2,4.0,163.54,1
52015,8.0,2,Credit Card,Laptop & Accessory,5,0,1,2.0,154.59,0
52016,5.0,1,Credit Card,Fashion,2,1,3,7.0,83.95,0
52017,4.0,1,Debit Card,Laptop & Accessory,4,0,3,7.0,161.21,1
52018,23.0,2,Debit Card,Mobile Phone,3,0,3,11.0,230.57,0
52019,0.0,1,Credit Card,Fashion,3,0,4,6.0,169.99,0
52020,11.0,3,Credit Card,Mobile Phone,2,0,2,19.0,140.63,1
52021,33.0,2,Credit Card,Laptop & Accessory,4,1,3,18.0,163.63,0
52022,8.0,1,E wallet,Grocery,3,1,2,3.0,178.99,0
52023,28.0,1,Credit Card,Laptop & Accessory,5,1,2,6.0,122.18,0
52024,1.0,1,UPI,Fashion,5,0,3,0.0,189.71,0
52025,5.0,1,E wallet,Grocery,2,1,3,2.0,193.21,1
52026,3.0,3,Debit Card,Mobile Phone,2,0,3,3.0,146.71,1
52027,13.0,3,Debit Card,Mobile Phone,3,0,3,9.0,67.54,0
52028,40.0,1,Credit Card,Laptop & Accessory,3,0,3,2.0,120.32,0
52029,3.0,1,UPI,Grocery,3,1,2,1.0,197.94,0
52030,11.0,1,Debit Card,Laptop & Accessory,5,0,1,3.0,184.14,0
52031,2.0,1,Credit Card,Mobile Phone,4,0,7,1.0,133.33,0
52032,8.0,1,Debit Card,Laptop & Accessory,5,0,3,1.0,223.27,0
52033,6.0,1,Debit Card,Others,3,0,2,3.0,236.78,0
52034,36.0,1,Credit Card,Others,3,0,4,2.0,121.94,0
52035,9.0,1,Debit Card,Fashion,3,0,4,1.0,175.13,0
52036,4.0,1,Credit Card,Mobile Phone,3,1,1,1.0,182.75,0
52037,1.0,3,UPI,Laptop & Accessory,4,0,1,7.0,235.24,0
52038,2.0,2,COD,Mobile Phone,5,1,5,1.0,167.36,0
52039,3.0,1,Debit Card,Fashion,3,1,4,1.0,126.5,0
52040,3.0,1,E wallet,Mobile Phone,3,1,4,3.0,170.22,0
52041,19.0,1,UPI,Mobile Phone,3,1,9,1.0,112.66,0
52042,8.0,1,Debit Card,Grocery,4,1,4,2.0,240.1,0
52043,7.0,1,Credit Card,Laptop & Accessory,4,0,3,12.0,260.9,0
52044,1.0,3,UPI,Grocery,3,1,3,1.0,174.57,0
52045,20.0,1,Debit Card,Mobile Phone,2,1,2,6.0,190.45,0
52046,13.0,1,UPI,Laptop & Accessory,5,0,3,0.0,198.36,0
52047,1.0,1,Credit Card,Fashion,4,0,5,8.0,218.63,0
52048,12.0,3,Debit Card,Grocery,2,1,4,14.0,152.58,1
52049,8.0,3,Credit Card,Mobile Phone,3,0,3,8.0,266.0,0
52050,1.0,1,Debit Card,Mobile Phone,3,0,3,11.0,194.32,0
52051,6.0,1,Debit Card,Fashion,3,1,3,7.0,226.62,0
52052,7.0,1,Credit Card,Grocery,3,0,5,2.0,192.74,0
52053,2.0,1,Credit Card,Others,4,0,2,1.0,179.99,0
52054,29.0,1,Credit Card,Laptop & Accessory,1,1,2,12.0,218.93,0
52055,19.0,1,Debit Card,Mobile Phone,3,1,2,0.0,135.0,0
52056,11.0,1,E wallet,Fashion,3,1,5,4.0,123.95,0
52057,6.0,1,Credit Card,Mobile Phone,1,1,5,2.0,156.14,1
52058,5.0,1,E wallet,Mobile Phone,3,0,3,12.0,218.92,0
52059,11.0,3,E wallet,Mobile Phone,2,1,2,1.0,223.25,0
52060,8.0,1,Debit Card,Laptop & Accessory,3,0,2,2.0,163.63,0
