customer_id,tenure,city_tier,warehouse_to_home,hour_spend_on_app,number_of_device_registered,satisfaction_score,number_of_address,complain,order_amount_hike_from_last_year,coupon_used,order_count,day_since_last_order,cashback_amount,churn,ingested_at,recency_days,frequency_orders,monetary_cashback,r_score,f_score,m_score,preferred_login_device_Mobile Phone,preferred_login_device_Phone,preferred_payment_mode_Credit Card,preferred_payment_mode_Debit Card,preferred_payment_mode_E wallet,preferred_payment_mode_UPI,gender_Male,prefered_order_cat_Grocery,prefered_order_cat_Laptop & Accessory,prefered_order_cat_Mobile Phone,prefered_order_cat_Others,marital_status_Married,marital_status_Single,rfm_segment_Champions,rfm_segment_Hibernating,rfm_segment_Loyal Customers,rfm_segment_Need Attention,rfm_segment_Potential Loyalist,rfm_segment_Promising
51255,12.0,2,6.0,3,4,4,3,0,12.0,1,2,1.0,159.32,0,2026-09-09 16:06:02.022715,1.0,2,159.32,5,2,2,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
51256,6.0,1,15.0,4,4,2,7,1,18.0,2,2,5.0,242.4,0,2026-09-09 16:06:02.022715,5.0,2,242.4,2,2,5,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
51257,2.0,1,37.0,3,3,5,3,0,15.0,3,1,1.0,166.87,0,2026-09-09 16:06:02.022715,1.0,1,166.87,5,1,3,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
51258,7.0,3,8.0,3,3,2,6,0,18.0,1,1,3.0,62.22,1,2026-09-09 16:06:02.022715,3.0,1,62.22,3,1,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
51259,1.0,1,10.0,3,1,4,3,0,14.0,0,1,2.0,209.65,0,2026-09-09 16:06:02.022715,2.0,1,209.65,4,1,4,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
51260,9.0,1,11.0,3,5,3,5,0,11.0,2,7,9.0,176.24,0,2026-09-09 16:06:02.022715,9.0,7,176.24,1,5,3,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
51261,3.0,1,9.0,3,5,4,7,0,19.0,1,2,1.0,116.71,0,2026-09-09 16:06:02.022715,1.0,2,116.71,5,2,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
51262,16.0,3,15.0,1,4,3,4,0,11.0,3,7,10.0,175.19,0,2026-09-09 16:06:02.022715,10.0,7,175.19,1,5,3,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
51263,4.0,1,20.0,4,3,1,4,0,12.0,1,1,2.0,182.59,0,2026-09-09 16:06:02.022715,2.0,1,182.59,4,1,3,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
51264,6.0,1,8.0,2,1,5,2,0,14.0,1,1,0.0,135.86,0,2026-09-09 16:06:02.022715,0.0,1,135.86,5,1,2,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
51265,0.0,1,11.0,3,1,5,3,0,13.0,4,3,5.0,154.7,0,2026-09-09 16:06:02.022715,5.0,3,154.7,2,3,2,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
51266,1.0,1,16.0,3,2,3,3,1,12.0,3,4,27.0,219.25,1,2026-09-09 16:06:02.022715,27.0,4,219.25,1,4,5,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
51267,5.0,1,6.0,4,3,2,12,0,11.0,2,2,11.0,151.13,0,2026-09-09 16:06:02.022715,11.0,2,151.13,1,2,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
51268,7.0,1,5.0,4,2,2,2,0,18.0,2,1,13.0,223.47,0,2026-09-09 16:06:02.022715,13.0,1,223.47,1,1,5,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
51269,9.0,1,7.0,4,3,1,3,0,20.0,2,2,2.0,242.49,0,2026-09-09 16:06:02.022715,2.0,2,242.49,4,2,5,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
51270,3.0,1,17.0,3,4,4,3,1,13.0,2,1,1.0,186.85,0,2026-09-09 16:06:02.022715,1.0,1,186.85,5,1,3,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
51271,12.0,1,6.0,3,6,3,8,0,19.0,1,4,10.0,102.39,0,2026-09-09 16:06:02.022715,10.0,4,102.39,1,4,1,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
51272,20.0,2,8.0,2,3,3,5,1,16.0,1,2,0.0,123.19,0,2026-09-09 16:06:02.022715,0.0,2,123.19,5,2,1,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
51273,15.0,1,11.0,3,3,3,5,1,17.0,2,1,15.0,178.96,0,2026-09-09 16:06:02.022715,15.0,1,178.96,1,1,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51274,0.0,1,12.0,4,6,5,4,0,17.0,2,4,2.0,187.48,0,2026-09-09 16:06:02.022715,2.0,4,187.48,4,4,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
51275,7.0,1,10.0,3,5,1,4,0,13.0,2,2,6.0,198.7,0,2026-09-09 16:06:02.022715,6.0,2,198.7,2,2,4,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
51276,1.0,1,11.0,2,3,3,1,1,12.0,0,5,2.0,233.8,0,2026-09-09 16:06:02.022715,2.0,5,233.8,4,5,5,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
51277,3.0,2,5.0,2,3,4,4,1,14.0,1,2,5.0,119.81,0,2026-09-09 16:06:02.022715,5.0,2,119.81,2,2,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
51278,43.0,2,7.0,3,3,5,4,0,14.0,3,2,2.0,116.95,0,2026-09-09 16:06:02.022715,2.0,2,116.95,4,2,1,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
51279,2.0,1,17.0,2,2,4,1,1,18.0,0,3,2.0,226.67,1,2026-09-09 16:06:02.022715,2.0,3,226.67,4,3,5,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
51280,7.0,1,7.0,3,3,3,4,1,16.0,4,8,2.0,234.2,0,2026-09-09 16:06:02.022715,2.0,8,234.2,4,5,5,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
51281,10.0,1,12.0,3,3,4,5,0,15.0,2,5,8.0,194.99,0,2026-09-09 16:06:02.022715,8.0,5,194.99,2,5,4,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
51282,12.0,1,11.0,3,4,5,4,0,17.0,2,5,1.0,257.63,0,2026-09-09 16:06:02.022715,1.0,5,257.63,5,5,5,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False
51283,8.0,3,16.0,2,3,5,4,0,11.0,2,4,3.0,132.79,0,2026-09-09 16:06:02.022715,3.0,4,132.79,3,4,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
51284,0.0,1,18.0,4,4,1,6,1,17.0,2,2,2.0,213.34,1,2026-09-09 16:06:02.022715,2.0,2,213.34,4,2,4,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
51285,4.0,1,21.0,3,3,4,4,1,16.0,1,1,0.0,268.15,0,2026-09-09 16:06:02.022715,0.0,1,268.15,5,1,5,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
51286,7.0,1,24.0,3,4,4,2,0,26.0,1,5,6.0,183.03,0,2026-09-09 16:06:02.022715,6.0,5,183.03,2,5,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
51287,1.0,1,6.0,3,4,4,5,0,11.0,1,4,11.0,207.41,0,2026-09-09 16:06:02.022715,11.0,4,207.41,1,4,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51288,4.0,2,5.0,3,4,3,1,0,17.0,1,5,1.0,216.24,0,2026-09-09 16:06:02.022715,1.0,5,216.24,5,5,4,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False
51289,0.0,1,9.0,4,2,3,3,0,13.0,3,3,2.0,143.76,0,2026-09-09 16:06:02.022715,2.0,3,143.76,4,3,2,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
51290,1.0,3,6.0,4,3,4,2,0,16.0,3,7,11.0,170.55,0,2026-09-09 16:06:02.022715,11.0,7,170.55,1,5,3,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
51291,5.0,1,6.0,1,3,3,1,0,20.0,4,4,11.0,113.88,0,2026-09-09 16:06:02.022715,11.0,4,113.88,1,4,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
51292,1.0,1,15.0,2,4,3,3,1,22.0,1,3,6.0,211.66,0,2026-09-09 16:06:02.022715,6.0,3,211.66,2,3,4,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
51293,8.0,1,20.0,3,2,5,5,0,13.0,1,1,3.0,157.97,0,2026-09-09 16:06:02.022715,3.0,1,157.97,3,1,2,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
51294,12.0,2,12.0,2,3,3,4,0,14.0,4,1,1.0,123.49,0,2026-09-09 16:06:02.022715,1.0,1,123.49,5,1,1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
51295,16.0,1,7.0,4,2,4,5,0,11.0,2,1,5.0,250.31,0,2026-09-09 16:06:02.022715,5.0,1,250.31,2,1,5,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51296,2.0,1,13.0,3,3,5,4,0,21.0,2,3,2.0,286.27,0,2026-09-09 16:06:02.022715,2.0,3,286.27,4,3,5,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
51297,2.0,2,17.0,3,4,4,2,0,13.0,3,1,2.0,150.56,0,2026-09-09 16:06:02.022715,2.0,1,150.56,4,1,2,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
51298,1.0,1,5.0,3,3,3,4,1,11.0,1,8,9.0,228.02,0,2026-09-09 16:06:02.022715,9.0,8,228.02,1,5,5,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
51299,10.0,3,9.0,3,3,1,3,0,16.0,2,4,3.0,216.06,0,2026-09-09 16:06:02.022715,3.0,4,216.06,3,4,4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
51300,12.0,1,9.0,2,4,4,10,1,11.0,1,6,4.0,139.34,0,2026-09-09 16:06:02.022715,4.0,6,139.34,3,5,2,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False
51301,0.0,2,10.0,4,4,5,2,0,12.0,3,4,3.0,213.91,0,2026-09-09 16:06:02.022715,3.0,4,213.91,3,4,4,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
51302,28.0,1,6.0,1,3,5,5,0,12.0,0,1,6.0,170.16,0,2026-09-09 16:06:02.022715,6.0,1,170.16,2,1,3,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
51303,1.0,2,13.0,5,3,4,8,0,19.0,4,3,1.0,231.7,0,2026-09-09 16:06:02.022715,1.0,3,231.7,5,3,5,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
51304,8.0,3,14.0,2,4,3,4,0,21.0,4,7,5.0,89.2,0,2026-09-09 16:06:02.022715,5.0,7,89.2,2,5,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
51305,12.0,1,6.0,3,6,2,5,0,17.0,2,1,4.0,206.94,0,2026-09-09 16:06:02.022715,4.0,1,206.94,3,1,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
51306,20.0,2,23.0,1,3,4,1,0,14.0,0,1,7.0,244.88,0,2026-09-09 16:06:02.022715,7.0,1,244.88,2,1,5,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
51307,13.0,2,5.0,3,4,2,1,0,11.0,4,3,4.0,168.93,0,2026-09-09 16:06:02.022715,4.0,3,168.93,3,3,3,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
51308,16.0,1,7.0,3,5,5,6,0,14.0,3,3,2.0,145.73,0,2026-09-09 16:06:02.022715,2.0,3,145.73,4,3,2,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
51309,4.0,1,5.0,2,3,3,2,0,16.0,4,5,1.0,150.14,0,2026-09-09 16:06:02.022715,1.0,5,150.14,5,5,2,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
51310,17.0,1,5.0,3,3,3,3,0,17.0,2,5,4.0,226.95,0,2026-09-09 16:06:02.022715,4.0,5,226.95,3,5,5,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
51311,1.0,3,12.0,3,4,2,5,0,17.0,0,4,2.0,129.74,0,2026-09-09 16:06:02.022715,2.0,4,129.74,4,4,1,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
51312,23.0,3,7.0,3,1,3,6,0,17.0,1,7,11.0,145.23,0,2026-09-09 16:06:02.022715,11.0,7,145.23,1,5,2,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
51313,8.0,1,18.0,3,3,4,6,1,17.0,1,2,1.0,137.35,0,2026-09-09 16:06:02.022715,1.0,2,137.35,5,2,2,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
51314,17.0,1,6.0,4,3,3,4,1,16.0,1,4,8.0,200.79,1,2026-09-09 16:06:02.022715,8.0,4,200.79,2,4,4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
51315,6.0,1,7.0,2,3,4,4,0,17.0,2,7,3.0,325.0,0,2026-09-09 16:06:02.022715,3.0,7,325.0,3,5,5,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
51316,10.0,1,16.0,2,2,4,5,0,11.0,0,1,0.0,176.85,0,2026-09-09 16:06:02.022715,0.0,1,176.85,5,1,3,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
51317,7.0,1,5.0,3,4,3,2,1,11.0,0,3,2.0,169.69,0,2026-09-09 16:06:02.022715,2.0,3,169.69,4,3,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
51318,13.0,1,8.0,4,6,3,5,0,19.0,2,4,12.0,236.44,0,2026-09-09 16:06:02.022715,12.0,4,236.44,1,4,5,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
51319,1.0,1,22.0,4,3,5,5,0,15.0,1,3,2.0,149.58,0,2026-09-09 16:06:02.022715,2.0,3,149.58,4,3,2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
51320,1.0,1,5.0,3,1,1,1,0,19.0,2,3,4.0,218.03,0,2026-09-09 16:06:02.022715,4.0,3,218.03,3,3,5,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
51321,3.0,3,5.0,4,4,4,5,0,18.0,1,2,4.0,189.3,0,2026-09-09 16:06:02.022715,4.0,2,189.3,3,2,4,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
51322,2.0,3,5.0,4,3,3,5,1,13.0,2,2,5.0,167.21,0,2026-09-09 16:06:02.022715,5.0,2,167.21,2,2,3,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
51323,21.0,2,25.0,2,4,4,3,0,19.0,1,1,15.0,209.41,0,2026-09-09 16:06:02.022715,15.0,1,209.41,1,1,4,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
51324,2.0,3,14.0,2,4,3,1,0,20.0,2,2,7.0,138.71,0,2026-09-09 16:06:02.022715,7.0,2,138.71,2,2,2,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
51325,37.0,1,13.0,3,5,1,2,0,14.0,1,7,4.0,163.61,0,2026-09-09 16:06:02.022715,4.0,7,163.61,3,5,2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
51326,4.0,1,5.0,2,2,5,5,1,20.0,2,4,12.0,151.51,0,2026-09-09 16:06:02.022715,12.0,4,151.51,1,4,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51327,2.0,1,11.0,3,2,1,3,0,14.0,1,2,7.0,164.94,1,2026-09-09 16:06:02.022715,7.0,2,164.94,2,2,3,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
51328,16.0,2,6.0,3,3,2,6,1,17.0,1,4,1.0,128.9,1,2026-09-09 16:06:02.022715,1.0,4,128.9,5,4,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
51329,11.0,3,18.0,3,3,3,5,0,18.0,2,3,1.0,214.88,0,2026-09-09 16:06:02.022715,1.0,3,214.88,5,3,4,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
51330,7.0,2,19.0,2,5,5,3,0,13.0,1,2,9.0,229.37,0,2026-09-09 16:06:02.022715,9.0,2,229.37,1,2,5,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
51331,8.0,3,7.0,4,5,3,2,0,15.0,2,4,1.0,183.23,0,2026-09-09 16:06:02.022715,1.0,4,183.23,5,4,3,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
51332,13.0,1,14.0,3,5,4,1,1,13.0,1,4,1.0,99.37,0,2026-09-09 16:06:02.022715,1.0,4,99.37,5,4,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
51333,3.0,1,13.0,3,3,3,6,0,14.0,4,4,6.0,258.11,0,2026-09-09 16:06:02.022715,6.0,4,258.11,2,4,5,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
51334,56.0,1,10.0,5,4,3,1,0,20.0,2,5,1.0,165.2,0,2026-09-09 16:06:02.022715,1.0,5,165.2,5,5,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
51335,37.0,1,6.0,2,3,4,3,0,14.0,1,1,10.0,182.36,0,2026-09-09 16:06:02.022715,10.0,1,182.36,1,1,3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
51336,11.0,1,8.0,3,5,3,4,1,15.0,1,1,1.0,167.48,0,2026-09-09 16:06:02.022715,1.0,1,167.48,5,1,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51337,2.0,2,18.0,3,3,4,6,0,17.0,1,5,2.0,206.32,1,2026-09-09 16:06:02.022715,2.0,5,206.32,4,5,4,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False
51338,11.0,1,23.0,4,2,2,7,0,12.0,1,4,4.0,122.76,0,2026-09-09 16:06:02.022715,4.0,4,122.76,3,4,1,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
51339,1.0,1,9.0,2,4,5,5,1,11.0,1,6,5.0,189.62,1,2026-09-09 16:06:02.022715,5.0,6,189.62,2,5,4,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
51340,0.0,1,24.0,3,4,2,7,0,13.0,2,1,4.0,156.07,1,2026-09-09 16:06:02.022715,4.0,1,156.07,3,1,2,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
51341,3.0,1,14.0,4,4,4,4,0,13.0,1,2,3.0,125.88,0,2026-09-09 16:06:02.022715,3.0,2,125.88,3,2,1,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
51342,6.0,1,10.0,3,2,5,5,0,13.0,4,2,0.0,222.19,0,2026-09-09 16:06:02.022715,0.0,2,222.19,5,2,5,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
51343,20.0,1,9.0,2,5,1,6,1,18.0,4,3,4.0,173.81,0,2026-09-09 16:06:02.022715,4.0,3,173.81,3,3,3,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
51344,13.0,1,6.0,3,4,1,6,0,11.0,2,3,7.0,223.62,0,2026-09-09 16:06:02.022715,7.0,3,223.62,2,3,5,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
51345,14.0,3,15.0,2,4,3,3,0,21.0,2,5,3.0,103.75,0,2026-09-09 16:06:02.022715,3.0,5,103.75,3,5,1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
51346,6.0,1,26.0,3,4,4,8,0,19.0,1,1,2.0,209.47,0,2026-09-09 16:06:02.022715,2.0,1,209.47,4,1,4,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
51347,4.0,1,10.0,4,4,4,3,0,11.0,2,1,1.0,148.38,0,2026-09-09 16:06:02.022715,1.0,1,148.38,5,1,2,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
51348,5.0,3,5.0,3,3,5,8,0,16.0,3,1,2.0,178.07,0,2026-09-09 16:06:02.022715,2.0,1,178.07,4,1,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
51349,44.0,3,16.0,2,2,3,7,0,11.0,3,2,13.0,153.04,0,2026-09-09 16:06:02.022715,13.0,2,153.04,1,2,2,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
51350,0.0,3,8.0,3,3,5,2,1,15.0,1,1,2.0,158.12,0,2026-09-09 16:06:02.022715,2.0,1,158.12,4,1,2,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
51351,20.0,1,6.0,3,4,3,2,0,11.0,1,5,7.0,220.63,0,2026-09-09 16:06:02.022715,7.0,5,220.63,2,5,5,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
51352,9.0,1,5.0,3,2,5,3,0,13.0,4,4,2.0,150.72,0,2026-09-09 16:06:02.022715,2.0,4,150.72,4,4,2,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
