customer_id,churn_risk_pct,risk_tier,tenure_months,satisfaction_score,complaint_status,prefered_order_cat,preferred_payment_mode,day_since_last_order,order_count,cashback_amount,rfm_segment,r_score,f_score,m_score,recommended_action
52022,62.35,Medium,8.0,3,Yes (Active Ticket),Grocery,E wallet,3.0,2,178.99,Potential Loyalist,3,2,3,Engagement Email & Product Recommendation
50657,62.26,Medium,3.0,4,No,Fashion,Credit Card,4.0,5,168.23,Loyal Customers,3,5,3,Engagement Email & Product Recommendation
52376,62.22,Medium,3.0,3,No,Laptop & Accessory,Credit Card,13.0,3,160.27,At Risk,1,3,2,Engagement Email & Product Recommendation
54371,62.08,Medium,2.0,5,No,Mobile Phone,Credit Card,7.0,4,200.55,At Risk,2,4,4,Engagement Email & Product Recommendation
53680,62.01,Medium,5.0,3,Yes (Active Ticket),Laptop & Accessory,Debit Card,2.0,2,132.44,Potential Loyalist,4,2,1,Engagement Email & Product Recommendation
55641,61.97,Medium,1.0,3,Yes (Active Ticket),Fashion,Credit Card,1.0,2,57.33,Loyal Customers,4,3,1,Engagement Email & Product Recommendation
52414,61.93,Medium,0.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,8.0,5,135.42,At Risk,2,5,1,Engagement Email & Product Recommendation
52646,61.85,Medium,4.0,2,Yes (Active Ticket),Fashion,Debit Card,13.0,1,163.43,Hibernating,1,1,2,Engagement Email & Product Recommendation
53611,61.8,Medium,8.0,3,Yes (Active Ticket),Fashion,Debit Card,6.0,3,220.84,At Risk,2,3,5,Engagement Email & Product Recommendation
55495,61.73,Medium,6.0,3,No,Laptop & Accessory,Debit Card,2.0,1,149.16,Potential Loyalist,4,1,2,Engagement Email & Product Recommendation
50492,61.62,Medium,10.0,3,Yes (Active Ticket),Laptop & Accessory,Debit Card,0.0,2,173.58,Potential Loyalist,5,2,3,Engagement Email & Product Recommendation
53256,61.6,Medium,2.0,5,Yes (Active Ticket),Laptop & Accessory,Credit Card,3.0,4,218.35,Loyal Customers,3,4,5,Engagement Email & Product Recommendation
54087,61.52,Medium,1.0,3,No,Laptop & Accessory,Debit Card,23.0,2,165.24,Need Attention,1,2,3,Engagement Email & Product Recommendation
52240,61.47,Medium,3.0,3,No,Laptop & Accessory,Debit Card,10.0,2,150.4,Hibernating,1,2,2,Engagement Email & Product Recommendation
55249,61.47,Medium,6.0,2,Yes (Active Ticket),Laptop & Accessory,E wallet,10.0,3,224.86,At Risk,1,4,5,Engagement Email & Product Recommendation
54375,61.46,Medium,7.0,2,Yes (Active Ticket),Fashion,Debit Card,4.0,1,216.23,Potential Loyalist,3,1,4,Engagement Email & Product Recommendation
54594,61.46,Medium,4.0,4,No,Laptop & Accessory,E wallet,3.0,2,195.61,Potential Loyalist,3,2,4,Engagement Email & Product Recommendation
51228,61.4,Medium,3.0,2,No,Laptop & Accessory,Debit Card,22.0,4,211.69,At Risk,1,4,4,Engagement Email & Product Recommendation
53581,61.4,Medium,7.0,3,Yes (Active Ticket),Fashion,Debit Card,10.0,3,164.84,At Risk,1,3,3,Engagement Email & Product Recommendation
51727,61.38,Medium,7.0,2,Yes (Active Ticket),Fashion,Credit Card,2.0,1,149.4,Potential Loyalist,4,1,2,Engagement Email & Product Recommendation
54066,61.35,Medium,1.0,5,Yes (Active Ticket),Laptop & Accessory,Credit Card,4.0,5,238.85,Loyal Customers,3,5,5,Engagement Email & Product Recommendation
53962,61.34,Medium,5.0,2,No,Others,Debit Card,2.0,2,225.69,Potential Loyalist,4,2,5,Engagement Email & Product Recommendation
55014,61.3,Medium,10.0,5,Yes (Active Ticket),Mobile Phone,Credit Card,5.0,3,156.66,At Risk,2,4,2,Engagement Email & Product Recommendation
54373,61.12,Medium,1.0,5,Yes (Active Ticket),Laptop & Accessory,Credit Card,5.0,5,177.48,At Risk,2,5,3,Engagement Email & Product Recommendation
52117,61.06,Medium,6.0,3,No,Laptop & Accessory,Debit Card,2.0,2,151.48,Potential Loyalist,4,2,2,Engagement Email & Product Recommendation
54656,61.06,Medium,2.0,1,Yes (Active Ticket),Fashion,Debit Card,3.0,2,204.14,Potential Loyalist,3,2,4,Engagement Email & Product Recommendation
54301,61.05,Medium,1.0,2,Yes (Active Ticket),Laptop & Accessory,Credit Card,3.0,2,162.62,Potential Loyalist,3,2,2,Engagement Email & Product Recommendation
55095,61.04,Medium,0.0,4,Yes (Active Ticket),Fashion,Credit Card,3.0,1,133.65,Potential Loyalist,3,1,1,Engagement Email & Product Recommendation
55360,60.97,Medium,7.0,5,Yes (Active Ticket),Laptop & Accessory,Debit Card,7.0,2,141.78,Hibernating,2,2,2,Engagement Email & Product Recommendation
54770,60.89,Medium,4.0,3,Yes (Active Ticket),Fashion,E wallet,5.0,2,126.17,Hibernating,2,2,1,Engagement Email & Product Recommendation
54140,60.61,Medium,8.0,2,Yes (Active Ticket),Mobile Phone,COD,2.0,5,221.94,Champions,4,5,5,Engagement Email & Product Recommendation
55451,60.49,Medium,3.0,1,Yes (Active Ticket),Laptop & Accessory,Credit Card,0.0,4,186.4,Loyal Customers,5,4,3,Engagement Email & Product Recommendation
52151,60.36,Medium,4.0,1,No,Fashion,E wallet,16.0,4,146.17,At Risk,1,4,2,Engagement Email & Product Recommendation
51504,60.19,Medium,4.0,4,No,Laptop & Accessory,E wallet,18.0,2,132.69,Hibernating,1,2,1,Engagement Email & Product Recommendation
52715,60.16,Medium,0.0,4,No,Laptop & Accessory,Debit Card,2.0,4,158.56,Loyal Customers,4,4,2,Engagement Email & Product Recommendation
51048,60.05,Medium,0.0,2,Yes (Active Ticket),Fashion,Debit Card,1.0,1,169.31,Potential Loyalist,5,1,3,Engagement Email & Product Recommendation
55417,59.96,Medium,4.0,4,No,Fashion,Credit Card,5.0,2,217.39,At Risk,2,3,5,Engagement Email & Product Recommendation
52687,59.93,Medium,1.0,3,Yes (Active Ticket),Laptop & Accessory,Debit Card,5.0,5,216.07,At Risk,2,5,4,Engagement Email & Product Recommendation
53678,59.92,Medium,5.0,3,Yes (Active Ticket),Fashion,COD,6.0,1,153.05,Hibernating,2,1,2,Engagement Email & Product Recommendation
51454,59.91,Medium,8.0,5,No,Mobile Phone,Credit Card,4.0,2,194.01,Potential Loyalist,3,2,4,Engagement Email & Product Recommendation
50164,59.9,Medium,8.0,1,Yes (Active Ticket),Laptop & Accessory,Credit Card,4.0,2,188.32,Potential Loyalist,3,1,4,Engagement Email & Product Recommendation
55372,59.88,Medium,4.0,2,Yes (Active Ticket),Mobile Phone,Credit Card,5.0,2,117.66,Hibernating,2,2,1,Engagement Email & Product Recommendation
51689,59.86,Medium,9.0,3,No,Mobile Phone,Debit Card,5.0,4,168.75,At Risk,2,4,3,Engagement Email & Product Recommendation
55085,59.83,Medium,2.0,4,Yes (Active Ticket),Fashion,E wallet,3.0,4,75.71,Loyal Customers,3,4,1,Engagement Email & Product Recommendation
51822,59.72,Medium,1.0,3,Yes (Active Ticket),Fashion,COD,6.0,4,171.39,At Risk,2,4,3,Engagement Email & Product Recommendation
55648,59.71,Medium,5.0,2,Yes (Active Ticket),Mobile Phone,Credit Card,2.0,6,235.42,Champions,4,5,5,Engagement Email & Product Recommendation
55642,59.6,Medium,2.0,1,No,Others,Credit Card,9.0,5,123.78,At Risk,1,5,1,Engagement Email & Product Recommendation
55073,59.55,Medium,7.0,2,No,Mobile Phone,UPI,10.0,1,104.41,Hibernating,1,1,1,Engagement Email & Product Recommendation
55522,59.43,Medium,9.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,8.0,5,133.81,At Risk,1,5,1,Engagement Email & Product Recommendation
54004,59.4,Medium,2.0,2,No,Laptop & Accessory,Credit Card,10.0,3,153.32,At Risk,1,3,2,Engagement Email & Product Recommendation
54772,59.39,Medium,5.0,3,Yes (Active Ticket),Mobile Phone,Debit Card,5.0,2,189.98,Need Attention,2,2,4,Engagement Email & Product Recommendation
54028,59.35,Medium,2.0,3,Yes (Active Ticket),Laptop & Accessory,Debit Card,7.0,1,207.85,Promising,2,1,4,Engagement Email & Product Recommendation
52703,59.33,Medium,1.0,5,Yes (Active Ticket),Laptop & Accessory,Credit Card,4.0,3,223.36,Loyal Customers,3,3,5,Engagement Email & Product Recommendation
51799,59.28,Medium,1.0,1,Yes (Active Ticket),Laptop & Accessory,Debit Card,13.0,2,163.55,Hibernating,1,2,2,Engagement Email & Product Recommendation
53231,59.26,Medium,7.0,2,Yes (Active Ticket),Others,E wallet,14.0,2,162.63,Hibernating,1,2,2,Engagement Email & Product Recommendation
54612,59.21,Medium,1.0,2,Yes (Active Ticket),Laptop & Accessory,Credit Card,1.0,3,162.16,Loyal Customers,4,3,2,Engagement Email & Product Recommendation
52809,59.18,Medium,6.0,5,No,Laptop & Accessory,Debit Card,0.0,1,220.64,Potential Loyalist,5,1,5,Engagement Email & Product Recommendation
50650,59.15,Medium,7.0,1,Yes (Active Ticket),Mobile Phone,Credit Card,0.0,2,165.28,Potential Loyalist,5,2,3,Engagement Email & Product Recommendation
54440,59.13,Medium,3.0,3,No,Laptop & Accessory,Debit Card,17.0,2,196.19,Need Attention,1,2,4,Engagement Email & Product Recommendation
50205,59.12,Medium,9.0,3,No,Others,Credit Card,3.0,4,185.77,Loyal Customers,3,4,3,Engagement Email & Product Recommendation
50865,59.12,Medium,5.0,5,Yes (Active Ticket),Fashion,Credit Card,3.0,2,204.71,Potential Loyalist,3,2,4,Engagement Email & Product Recommendation
53649,59.09,Medium,9.0,3,No,Laptop & Accessory,UPI,4.0,3,175.45,Loyal Customers,3,3,3,Engagement Email & Product Recommendation
54917,59.02,Medium,4.0,3,Yes (Active Ticket),Laptop & Accessory,E wallet,6.0,2,169.67,Need Attention,2,2,3,Engagement Email & Product Recommendation
53195,58.95,Medium,4.0,3,No,Laptop & Accessory,Debit Card,4.0,3,144.96,Loyal Customers,3,3,2,Engagement Email & Product Recommendation
52057,58.94,Medium,6.0,1,Yes (Active Ticket),Mobile Phone,Credit Card,2.0,5,156.14,Loyal Customers,4,5,2,Engagement Email & Product Recommendation
52912,58.86,Medium,0.0,3,Yes (Active Ticket),Fashion,Credit Card,5.0,6,207.77,At Risk,2,5,4,Engagement Email & Product Recommendation
53657,58.8,Medium,4.0,4,Yes (Active Ticket),Mobile Phone,Debit Card,13.0,1,295.48,Promising,1,1,5,Engagement Email & Product Recommendation
52762,58.77,Medium,0.0,3,Yes (Active Ticket),Others,Debit Card,5.0,3,152.46,At Risk,2,3,2,Engagement Email & Product Recommendation
53520,58.7,Medium,2.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,1.0,2,117.85,Potential Loyalist,4,2,1,Engagement Email & Product Recommendation
55434,58.67,Medium,1.0,3,No,Laptop & Accessory,E wallet,14.0,2,157.52,At Risk,1,3,2,Engagement Email & Product Recommendation
53253,58.58,Medium,9.0,5,Yes (Active Ticket),Laptop & Accessory,Credit Card,5.0,2,188.8,Need Attention,2,2,4,Engagement Email & Product Recommendation
52495,58.52,Medium,7.0,4,Yes (Active Ticket),Grocery,Debit Card,8.0,3,121.12,At Risk,2,3,1,Engagement Email & Product Recommendation
52020,58.48,Medium,11.0,2,No,Mobile Phone,Credit Card,19.0,2,140.63,Hibernating,1,2,2,Engagement Email & Product Recommendation
55227,58.47,Medium,9.0,2,Yes (Active Ticket),Fashion,E wallet,10.0,1,195.18,Promising,1,1,4,Engagement Email & Product Recommendation
55316,58.47,Medium,6.0,4,Yes (Active Ticket),Fashion,Debit Card,11.0,1,220.88,Promising,1,1,5,Engagement Email & Product Recommendation
51100,58.39,Medium,4.0,1,No,Laptop & Accessory,E wallet,9.0,3,136.23,At Risk,1,3,2,Engagement Email & Product Recommendation
51647,58.31,Medium,1.0,5,Yes (Active Ticket),Others,Debit Card,11.0,2,235.19,Need Attention,1,2,5,Engagement Email & Product Recommendation
53587,58.09,Medium,6.0,2,Yes (Active Ticket),Fashion,Debit Card,3.0,3,178.25,Loyal Customers,3,3,3,Engagement Email & Product Recommendation
54845,58.04,Medium,2.0,3,Yes (Active Ticket),Laptop & Accessory,E wallet,4.0,1,193.23,Potential Loyalist,3,1,4,Engagement Email & Product Recommendation
50137,57.94,Medium,7.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,6.0,4,169.12,At Risk,2,4,3,Engagement Email & Product Recommendation
50398,57.87,Medium,6.0,3,Yes (Active Ticket),Mobile Phone,Debit Card,13.0,1,135.83,Hibernating,1,1,2,Engagement Email & Product Recommendation
53873,57.86,Medium,2.0,2,Yes (Active Ticket),Others,Debit Card,0.0,2,116.47,Potential Loyalist,5,2,1,Engagement Email & Product Recommendation
51506,57.84,Medium,5.0,4,Yes (Active Ticket),Fashion,Debit Card,5.0,1,145.07,Hibernating,2,1,2,Engagement Email & Product Recommendation
54485,57.79,Medium,2.0,3,Yes (Active Ticket),Fashion,Credit Card,3.0,3,150.06,Loyal Customers,3,3,2,Engagement Email & Product Recommendation
50103,57.78,Medium,4.0,1,Yes (Active Ticket),Laptop & Accessory,E wallet,4.0,2,164.02,Potential Loyalist,3,1,3,Engagement Email & Product Recommendation
54671,57.71,Medium,5.0,4,Yes (Active Ticket),Others,Credit Card,5.0,2,151.93,Hibernating,2,2,2,Engagement Email & Product Recommendation
51931,57.69,Medium,9.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,3.0,2,176.09,Potential Loyalist,3,2,3,Engagement Email & Product Recommendation
52857,57.62,Medium,2.0,4,No,Others,Debit Card,11.0,2,102.3,Hibernating,1,2,1,Engagement Email & Product Recommendation
52454,57.55,Medium,4.0,2,No,Laptop & Accessory,Credit Card,10.0,4,128.7,At Risk,1,4,1,Engagement Email & Product Recommendation
52173,57.46,Medium,2.0,3,Yes (Active Ticket),Laptop & Accessory,COD,4.0,1,114.48,Potential Loyalist,3,1,1,Engagement Email & Product Recommendation
55399,57.45,Medium,5.0,2,Yes (Active Ticket),Laptop & Accessory,Debit Card,6.0,4,182.1,At Risk,2,4,3,Engagement Email & Product Recommendation
54299,57.37,Medium,6.0,3,Yes (Active Ticket),Laptop & Accessory,E wallet,7.0,2,206.06,Need Attention,2,2,4,Engagement Email & Product Recommendation
51170,57.33,Medium,3.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,33.0,2,191.78,Need Attention,1,2,4,Engagement Email & Product Recommendation
50232,57.3,Medium,7.0,3,Yes (Active Ticket),Laptop & Accessory,Credit Card,1.0,5,60.15,Loyal Customers,5,5,1,Engagement Email & Product Recommendation
52963,57.19,Medium,4.0,1,Yes (Active Ticket),Laptop & Accessory,UPI,10.0,2,226.19,Need Attention,1,2,5,Engagement Email & Product Recommendation
52367,57.17,Medium,1.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,14.0,1,133.46,Hibernating,1,1,1,Engagement Email & Product Recommendation
52978,57.07,Medium,0.0,3,Yes (Active Ticket),Mobile Phone,Debit Card,4.0,2,194.0,Potential Loyalist,3,2,4,Engagement Email & Product Recommendation
50670,57.05,Medium,3.0,1,Yes (Active Ticket),Laptop & Accessory,E wallet,1.0,3,179.02,Loyal Customers,5,3,3,Engagement Email & Product Recommendation
51189,56.98,Medium,4.0,4,Yes (Active Ticket),Fashion,E wallet,6.0,2,189.96,Need Attention,2,2,4,Engagement Email & Product Recommendation
53654,56.98,Medium,2.0,2,Yes (Active Ticket),Mobile Phone,Debit Card,1.0,5,168.28,Loyal Customers,4,5,3,Engagement Email & Product Recommendation
52273,56.97,Medium,7.0,2,Yes (Active Ticket),Laptop & Accessory,Credit Card,1.0,2,167.47,Potential Loyalist,5,2,3,Engagement Email & Product Recommendation
51422,56.9,Medium,7.0,5,Yes (Active Ticket),Fashion,Debit Card,13.0,5,189.84,At Risk,1,5,4,Engagement Email & Product Recommendation
50131,56.87,Medium,5.0,3,No,Mobile Phone,UPI,30.0,2,187.18,Promising,1,1,3,Engagement Email & Product Recommendation
53766,56.8,Medium,4.0,1,Yes (Active Ticket),Others,Credit Card,2.0,1,205.93,Potential Loyalist,4,1,4,Engagement Email & Product Recommendation
51442,56.78,Medium,1.0,4,Yes (Active Ticket),Mobile Phone,Debit Card,5.0,5,150.76,At Risk,2,5,2,Engagement Email & Product Recommendation
51721,56.78,Medium,2.0,3,Yes (Active Ticket),Others,UPI,4.0,2,137.57,Potential Loyalist,3,2,2,Engagement Email & Product Recommendation
54902,56.78,Medium,7.0,3,No,Laptop & Accessory,Debit Card,1.0,4,179.99,Loyal Customers,4,4,3,Engagement Email & Product Recommendation
54713,56.69,Medium,3.0,4,Yes (Active Ticket),Others,Credit Card,4.0,2,165.32,Potential Loyalist,3,2,3,Engagement Email & Product Recommendation
52067,56.67,Medium,2.0,2,No,Laptop & Accessory,Debit Card,13.0,3,178.59,At Risk,1,3,3,Engagement Email & Product Recommendation
53984,56.6,Medium,3.0,5,Yes (Active Ticket),Grocery,Credit Card,1.0,2,211.41,Potential Loyalist,4,2,4,Engagement Email & Product Recommendation
54809,56.59,Medium,3.0,1,No,Laptop & Accessory,E wallet,8.0,1,165.67,Promising,1,1,3,Engagement Email & Product Recommendation
51322,56.56,Medium,2.0,3,Yes (Active Ticket),Mobile Phone,E wallet,5.0,2,167.21,Need Attention,2,2,3,Engagement Email & Product Recommendation
53351,56.54,Medium,2.0,3,No,Laptop & Accessory,Credit Card,7.0,3,169.45,At Risk,2,3,3,Engagement Email & Product Recommendation
50831,56.52,Medium,3.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,5.0,2,229.59,Need Attention,2,2,5,Engagement Email & Product Recommendation
53655,56.5,Medium,0.0,3,No,Mobile Phone,Credit Card,10.0,1,171.99,Promising,1,1,3,Engagement Email & Product Recommendation
50593,56.47,Medium,2.0,3,No,Mobile Phone,Debit Card,8.0,1,134.55,Hibernating,2,1,1,Engagement Email & Product Recommendation
55283,56.44,Medium,2.0,3,Yes (Active Ticket),Mobile Phone,Credit Card,8.0,2,200.59,Need Attention,1,2,4,Engagement Email & Product Recommendation
52677,56.21,Medium,5.0,5,No,Fashion,E wallet,1.0,3,257.65,Loyal Customers,5,3,5,Engagement Email & Product Recommendation
50030,56.14,Medium,0.0,3,Yes (Active Ticket),Grocery,Debit Card,7.0,3,144.64,At Risk,2,3,2,Engagement Email & Product Recommendation
54806,56.12,Medium,8.0,4,Yes (Active Ticket),Grocery,COD,5.0,3,242.42,At Risk,2,4,5,Engagement Email & Product Recommendation
55616,56.12,Medium,18.0,1,Yes (Active Ticket),Laptop & Accessory,Debit Card,14.0,2,144.71,At Risk,1,3,2,Engagement Email & Product Recommendation
52342,56.1,Medium,1.0,2,Yes (Active Ticket),Fashion,COD,2.0,1,132.61,Potential Loyalist,4,1,1,Engagement Email & Product Recommendation
54791,56.09,Medium,1.0,2,No,Laptop & Accessory,Debit Card,5.0,2,125.53,Hibernating,2,2,1,Engagement Email & Product Recommendation
52586,56.06,Medium,10.0,3,Yes (Active Ticket),Laptop & Accessory,Debit Card,12.0,2,151.32,Hibernating,1,2,2,Engagement Email & Product Recommendation
53437,56.02,Medium,3.0,4,Yes (Active Ticket),Laptop & Accessory,Debit Card,1.0,3,143.48,Loyal Customers,4,3,2,Engagement Email & Product Recommendation
55199,56.02,Medium,5.0,2,No,Laptop & Accessory,UPI,9.0,3,158.8,At Risk,1,4,2,Engagement Email & Product Recommendation
53174,55.85,Medium,2.0,4,Yes (Active Ticket),Laptop & Accessory,Credit Card,6.0,4,148.51,At Risk,2,4,2,Engagement Email & Product Recommendation
53948,55.62,Medium,9.0,3,Yes (Active Ticket),Mobile Phone,Debit Card,5.0,3,113.01,At Risk,2,3,1,Engagement Email & Product Recommendation
53035,55.56,Medium,3.0,4,No,Fashion,Debit Card,18.0,2,154.52,Hibernating,1,2,2,Engagement Email & Product Recommendation
50896,55.53,Medium,2.0,1,No,Laptop & Accessory,Credit Card,10.0,3,176.6,At Risk,1,3,3,Engagement Email & Product Recommendation
55128,55.48,Medium,3.0,3,Yes (Active Ticket),Laptop & Accessory,Credit Card,7.0,5,193.14,At Risk,2,5,4,Engagement Email & Product Recommendation
51340,55.46,Medium,0.0,2,No,Laptop & Accessory,Debit Card,4.0,1,156.07,Potential Loyalist,3,1,2,Engagement Email & Product Recommendation
53718,55.46,Medium,1.0,1,No,Grocery,Debit Card,24.0,5,159.97,At Risk,1,5,2,Engagement Email & Product Recommendation
50167,55.32,Medium,4.0,4,Yes (Active Ticket),Mobile Phone,Debit Card,10.0,4,135.25,At Risk,1,4,1,Engagement Email & Product Recommendation
55121,55.27,Medium,4.0,2,Yes (Active Ticket),Grocery,E wallet,7.0,1,173.74,Promising,2,1,3,Engagement Email & Product Recommendation
51764,55.21,Medium,7.0,1,No,Mobile Phone,Credit Card,9.0,4,126.79,At Risk,1,4,1,Engagement Email & Product Recommendation
50302,55.2,Medium,8.0,4,Yes (Active Ticket),Fashion,Debit Card,12.0,1,188.7,Promising,1,1,4,Engagement Email & Product Recommendation
54288,55.18,Medium,9.0,1,Yes (Active Ticket),Mobile Phone,Credit Card,0.0,4,79.43,Loyal Customers,5,4,1,Engagement Email & Product Recommendation
53899,55.14,Medium,8.0,1,Yes (Active Ticket),Others,Debit Card,4.0,2,280.52,Potential Loyalist,3,2,5,Engagement Email & Product Recommendation
51614,55.08,Medium,4.0,1,Yes (Active Ticket),Laptop & Accessory,Debit Card,10.0,5,199.22,At Risk,1,5,4,Engagement Email & Product Recommendation
54021,54.95,Medium,5.0,3,No,Fashion,Credit Card,11.0,3,119.92,At Risk,1,3,1,Engagement Email & Product Recommendation
54096,54.93,Medium,6.0,3,No,Laptop & Accessory,Credit Card,5.0,4,120.51,At Risk,2,4,1,Engagement Email & Product Recommendation
